state,year,month,day,date,wday,births
SC,1969,1,12,1969-01-12,Sun,110
SD,1969,1,12,1969-01-12,Sun,20
TN,1969,1,12,1969-01-12,Sun,184
TX,1969,1,12,1969-01-12,Sun,458
UT,1969,1,12,1969-01-12,Sun,50
VA,1969,1,12,1969-01-12,Sun,190
VT,1969,1,12,1969-01-12,Sun,28
WA,1969,1,12,1969-01-12,Sun,118
WI,1969,1,12,1969-01-12,Sun,148
WV,1969,1,12,1969-01-12,Sun,66
WY,1969,1,12,1969-01-12,Sun,14
AK,1969,1,13,1969-01-13,Mon,20
AL,1969,1,13,1969-01-13,Mon,212
AR,1969,1,13,1969-01-13,Mon,98
AZ,1969,1,13,1969-01-13,Mon,112
CA,1969,1,13,1969-01-13,Mon,1046
CO,1969,1,13,1969-01-13,Mon,112
CT,1969,1,13,1969-01-13,Mon,172
DC,1969,1,13,1969-01-13,Mon,66
DE,1969,1,13,1969-01-13,Mon,22
FL,1969,1,13,1969-01-13,Mon,292
GA,1969,1,13,1969-01-13,Mon,216
HI,1969,1,13,1969-01-13,Mon,40
IA,1969,1,13,1969-01-13,Mon,118
ID,1969,1,13,1969-01-13,Mon,32
IL,1969,1,13,1969-01-13,Mon,530
IN,1969,1,13,1969-01-13,Mon,236
KS,1969,1,13,1969-01-13,Mon,112
KY,1969,1,13,1969-01-13,Mon,172
LA,1969,1,13,1969-01-13,Mon,238
MA,1969,1,13,1969-01-13,Mon,262
MD,1969,1,13,1969-01-13,Mon,186
ME,1969,1,13,1969-01-13,Mon,34
MI,1969,1,13,1969-01-13,Mon,432
MN,1969,1,13,1969-01-13,Mon,148
MO,1969,1,13,1969-01-13,Mon,236
MS,1969,1,13,1969-01-13,Mon,128
MT,1969,1,13,1969-01-13,Mon,42
NC,1969,1,13,1969-01-13,Mon,236
ND,1969,1,13,1969-01-13,Mon,30
NE,1969,1,13,1969-01-13,Mon,64
NH,1969,1,13,1969-01-13,Mon,38
NJ,1969,1,13,1969-01-13,Mon,284
NM,1969,1,13,1969-01-13,Mon,46
NV,1969,1,13,1969-01-13,Mon,26
NY,1969,1,13,1969-01-13,Mon,826
OH,1969,1,13,1969-01-13,Mon,500
OK,1969,1,13,1969-01-13,Mon,124
OR,1969,1,13,1969-01-13,Mon,88
PA,1969,1,13,1969-01-13,Mon,536
RI,1969,1,13,1969-01-13,Mon,36
SC,1969,1,13,1969-01-13,Mon,126
SD,1969,1,13,1969-01-13,Mon,34
TN,1969,1,13,1969-01-13,Mon,220
TX,1969,1,13,1969-01-13,Mon,614
UT,1969,1,13,1969-01-13,Mon,62
VA,1969,1,13,1969-01-13,Mon,200
VT,1969,1,13,1969-01-13,Mon,16
WA,1969,1,13,1969-01-13,Mon,146
WI,1969,1,13,1969-01-13,Mon,158
WV,1969,1,13,1969-01-13,Mon,90
WY,1969,1,13,1969-01-13,Mon,20
AK,1969,1,14,1969-01-14,Tues,14
AL,1969,1,14,1969-01-14,Tues,154
AR,1969,1,14,1969-01-14,Tues,100
AZ,1969,1,14,1969-01-14,Tues,88
CA,1969,1,14,1969-01-14,Tues,1036
CO,1969,1,14,1969-01-14,Tues,122
CT,1969,1,14,1969-01-14,Tues,156
DC,1969,1,14,1969-01-14,Tues,102
DE,1969,1,14,1969-01-14,Tues,40
FL,1969,1,14,1969-01-14,Tues,292
GA,1969,1,14,1969-01-14,Tues,266
HI,1969,1,14,1969-01-14,Tues,38
IA,1969,1,14,1969-01-14,Tues,136
ID,1969,1,14,1969-01-14,Tues,44
IL,1969,1,14,1969-01-14,Tues,564
IN,1969,1,14,1969-01-14,Tues,272
KS,1969,1,14,1969-01-14,Tues,94
KY,1969,1,14,1969-01-14,Tues,130
LA,1969,1,14,1969-01-14,Tues,198
MA,1969,1,14,1969-01-14,Tues,318
MD,1969,1,14,1969-01-14,Tues,178
ME,1969,1,14,1969-01-14,Tues,56
MI,1969,1,14,1969-01-14,Tues,456
MN,1969,1,14,1969-01-14,Tues,188
MO,1969,1,14,1969-01-14,Tues,214
MS,1969,1,14,1969-01-14,Tues,154
MT,1969,1,14,1969-01-14,Tues,40
NC,1969,1,14,1969-01-14,Tues,270
ND,1969,1,14,1969-01-14,Tues,36
NE,1969,1,14,1969-01-14,Tues,68
NH,1969,1,14,1969-01-14,Tues,50
NJ,1969,1,14,1969-01-14,Tues,340
NM,1969,1,14,1969-01-14,Tues,62
NV,1969,1,14,1969-01-14,Tues,18
NY,1969,1,14,1969-01-14,Tues,874
OH,1969,1,14,1969-01-14,Tues,564
OK,1969,1,14,1969-01-14,Tues,104
OR,1969,1,14,1969-01-14,Tues,100
PA,1969,1,14,1969-01-14,Tues,590
RI,1969,1,14,1969-01-14,Tues,34
SC,1969,1,14,1969-01-14,Tues,152
SD,1969,1,14,1969-01-14,Tues,30
TN,1969,1,14,1969-01-14,Tues,180
TX,1969,1,14,1969-01-14,Tues,640
UT,1969,1,14,1969-01-14,Tues,68
VA,1969,1,14,1969-01-14,Tues,226
VT,1969,1,14,1969-01-14,Tues,22
WA,1969,1,14,1969-01-14,Tues,178
WI,1969,1,14,1969-01-14,Tues,224
WV,1969,1,14,1969-01-14,Tues,80
WY,1969,1,14,1969-01-14,Tues,6
AK,1969,1,15,1969-01-15,Wed,24
AL,1969,1,15,1969-01-15,Wed,178
AR,1969,1,15,1969-01-15,Wed,64
AZ,1969,1,15,1969-01-15,Wed,98
CA,1969,1,15,1969-01-15,Wed,900
CO,1969,1,15,1969-01-15,Wed,104
CT,1969,1,15,1969-01-15,Wed,162
DC,1969,1,15,1969-01-15,Wed,80
DE,1969,1,15,1969-01-15,Wed,30
FL,1969,1,15,1969-01-15,Wed,298
GA,1969,1,15,1969-01-15,Wed,272
HI,1969,1,15,1969-01-15,Wed,34
IA,1969,1,15,1969-01-15,Wed,114
ID,1969,1,15,1969-01-15,Wed,38
IL,1969,1,15,1969-01-15,Wed,544
IN,1969,1,15,1969-01-15,Wed,296
KS,1969,1,15,1969-01-15,Wed,96
KY,1969,1,15,1969-01-15,Wed,168
LA,1969,1,15,1969-01-15,Wed,236
MA,1969,1,15,1969-01-15,Wed,272
MD,1969,1,15,1969-01-15,Wed,170
ME,1969,1,15,1969-01-15,Wed,68
MI,1969,1,15,1969-01-15,Wed,448
MN,1969,1,15,1969-01-15,Wed,184
MO,1969,1,15,1969-01-15,Wed,234
MS,1969,1,15,1969-01-15,Wed,118
MT,1969,1,15,1969-01-15,Wed,32
NC,1969,1,15,1969-01-15,Wed,258
ND,1969,1,15,1969-01-15,Wed,38
NE,1969,1,15,1969-01-15,Wed,68
NH,1969,1,15,1969-01-15,Wed,36
NJ,1969,1,15,1969-01-15,Wed,280
NM,1969,1,15,1969-01-15,Wed,58
NV,1969,1,15,1969-01-15,Wed,32
NY,1969,1,15,1969-01-15,Wed,888
OH,1969,1,15,1969-01-15,Wed,486
OK,1969,1,15,1969-01-15,Wed,120
OR,1969,1,15,1969-01-15,Wed,94
PA,1969,1,15,1969-01-15,Wed,496
RI,1969,1,15,1969-01-15,Wed,50
SC,1969,1,15,1969-01-15,Wed,148
SD,1969,1,15,1969-01-15,Wed,34
TN,1969,1,15,1969-01-15,Wed,196
TX,1969,1,15,1969-01-15,Wed,554
UT,1969,1,15,1969-01-15,Wed,52
VA,1969,1,15,1969-01-15,Wed,226
VT,1969,1,15,1969-01-15,Wed,24
WA,1969,1,15,1969-01-15,Wed,172
WI,1969,1,15,1969-01-15,Wed,222
WV,1969,1,15,1969-01-15,Wed,78
WY,1969,1,15,1969-01-15,Wed,22
AK,1969,1,16,1969-01-16,Thurs,20
AL,1969,1,16,1969-01-16,Thurs,180
AR,1969,1,16,1969-01-16,Thurs,104
AZ,1969,1,16,1969-01-16,Thurs,90
CA,1969,1,16,1969-01-16,Thurs,936
CO,1969,1,16,1969-01-16,Thurs,102
CT,1969,1,16,1969-01-16,Thurs,138
DC,1969,1,16,1969-01-16,Thurs,80
DE,1969,1,16,1969-01-16,Thurs,16
FL,1969,1,16,1969-01-16,Thurs,294
GA,1969,1,16,1969-01-16,Thurs,244
HI,1969,1,16,1969-01-16,Thurs,54
IA,1969,1,16,1969-01-16,Thurs,122
ID,1969,1,16,1969-01-16,Thurs,40
IL,1969,1,16,1969-01-16,Thurs,458
IN,1969,1,16,1969-01-16,Thurs,212
KS,1969,1,16,1969-01-16,Thurs,92
KY,1969,1,16,1969-01-16,Thurs,172
LA,1969,1,16,1969-01-16,Thurs,204
MA,1969,1,16,1969-01-16,Thurs,248
MD,1969,1,16,1969-01-16,Thurs,168
ME,1969,1,16,1969-01-16,Thurs,54
MI,1969,1,16,1969-01-16,Thurs,448
MN,1969,1,16,1969-01-16,Thurs,170
MO,1969,1,16,1969-01-16,Thurs,210
MS,1969,1,16,1969-01-16,Thurs,126
MT,1969,1,16,1969-01-16,Thurs,26
NC,1969,1,16,1969-01-16,Thurs,272
ND,1969,1,16,1969-01-16,Thurs,26
NE,1969,1,16,1969-01-16,Thurs,78
NH,1969,1,16,1969-01-16,Thurs,28
NJ,1969,1,16,1969-01-16,Thurs,348
NM,1969,1,16,1969-01-16,Thurs,46
NV,1969,1,16,1969-01-16,Thurs,36
NY,1969,1,16,1969-01-16,Thurs,830
OH,1969,1,16,1969-01-16,Thurs,490
OK,1969,1,16,1969-01-16,Thurs,134
OR,1969,1,16,1969-01-16,Thurs,94
PA,1969,1,16,1969-01-16,Thurs,472
RI,1969,1,16,1969-01-16,Thurs,34
SC,1969,1,16,1969-01-16,Thurs,118
SD,1969,1,16,1969-01-16,Thurs,26
TN,1969,1,16,1969-01-16,Thurs,190
TX,1969,1,16,1969-01-16,Thurs,642
UT,1969,1,16,1969-01-16,Thurs,58
VA,1969,1,16,1969-01-16,Thurs,228
VT,1969,1,16,1969-01-16,Thurs,32
WA,1969,1,16,1969-01-16,Thurs,148
WI,1969,1,16,1969-01-16,Thurs,206
WV,1969,1,16,1969-01-16,Thurs,100
WY,1969,1,16,1969-01-16,Thurs,18
AK,1969,1,17,1969-01-17,Fri,26
AL,1969,1,17,1969-01-17,Fri,172
AR,1969,1,17,1969-01-17,Fri,88
AZ,1969,1,17,1969-01-17,Fri,84
CA,1969,1,17,1969-01-17,Fri,936
CO,1969,1,17,1969-01-17,Fri,108
CT,1969,1,17,1969-01-17,Fri,140
DC,1969,1,17,1969-01-17,Fri,62
DE,1969,1,17,1969-01-17,Fri,32
FL,1969,1,17,1969-01-17,Fri,288
GA,1969,1,17,1969-01-17,Fri,274
HI,1969,1,17,1969-01-17,Fri,48
IA,1969,1,17,1969-01-17,Fri,134
ID,1969,1,17,1969-01-17,Fri,32
IL,1969,1,17,1969-01-17,Fri,574
IN,1969,1,17,1969-01-17,Fri,280
KS,1969,1,17,1969-01-17,Fri,120
KY,1969,1,17,1969-01-17,Fri,176
LA,1969,1,17,1969-01-17,Fri,234
MA,1969,1,17,1969-01-17,Fri,266
MD,1969,1,17,1969-01-17,Fri,156
ME,1969,1,17,1969-01-17,Fri,74
MI,1969,1,17,1969-01-17,Fri,442
MN,1969,1,17,1969-01-17,Fri,158
MO,1969,1,17,1969-01-17,Fri,222
MS,1969,1,17,1969-01-17,Fri,148
MT,1969,1,17,1969-01-17,Fri,30
NC,1969,1,17,1969-01-17,Fri,264
ND,1969,1,17,1969-01-17,Fri,32
NE,1969,1,17,1969-01-17,Fri,74
NH,1969,1,17,1969-01-17,Fri,36
NJ,1969,1,17,1969-01-17,Fri,302
NM,1969,1,17,1969-01-17,Fri,54
NV,1969,1,17,1969-01-17,Fri,14
NY,1969,1,17,1969-01-17,Fri,872
OH,1969,1,17,1969-01-17,Fri,514
OK,1969,1,17,1969-01-17,Fri,104
OR,1969,1,17,1969-01-17,Fri,90
PA,1969,1,17,1969-01-17,Fri,554
RI,1969,1,17,1969-01-17,Fri,40
SC,1969,1,17,1969-01-17,Fri,130
SD,1969,1,17,1969-01-17,Fri,32
TN,1969,1,17,1969-01-17,Fri,184
TX,1969,1,17,1969-01-17,Fri,646
UT,1969,1,17,1969-01-17,Fri,58
VA,1969,1,17,1969-01-17,Fri,236
VT,1969,1,17,1969-01-17,Fri,16
WA,1969,1,17,1969-01-17,Fri,138
WI,1969,1,17,1969-01-17,Fri,200
WV,1969,1,17,1969-01-17,Fri,66
WY,1969,1,17,1969-01-17,Fri,14
AK,1969,1,18,1969-01-18,Sat,8
AL,1969,1,18,1969-01-18,Sat,164
AR,1969,1,18,1969-01-18,Sat,102
AZ,1969,1,18,1969-01-18,Sat,90
CA,1969,1,18,1969-01-18,Sat,904
CO,1969,1,18,1969-01-18,Sat,130
CT,1969,1,18,1969-01-18,Sat,114
DC,1969,1,18,1969-01-18,Sat,82
DE,1969,1,18,1969-01-18,Sat,26
FL,1969,1,18,1969-01-18,Sat,300
GA,1969,1,18,1969-01-18,Sat,222
HI,1969,1,18,1969-01-18,Sat,30
IA,1969,1,18,1969-01-18,Sat,132
ID,1969,1,18,1969-01-18,Sat,28
IL,1969,1,18,1969-01-18,Sat,526
IN,1969,1,18,1969-01-18,Sat,260
KS,1969,1,18,1969-01-18,Sat,94
KY,1969,1,18,1969-01-18,Sat,136
LA,1969,1,18,1969-01-18,Sat,190
MA,1969,1,18,1969-01-18,Sat,232
MD,1969,1,18,1969-01-18,Sat,162
ME,1969,1,18,1969-01-18,Sat,38
MI,1969,1,18,1969-01-18,Sat,418
MN,1969,1,18,1969-01-18,Sat,180
MO,1969,1,18,1969-01-18,Sat,212
MS,1969,1,18,1969-01-18,Sat,120
MT,1969,1,18,1969-01-18,Sat,36
NC,1969,1,18,1969-01-18,Sat,252
ND,1969,1,18,1969-01-18,Sat,24
NE,1969,1,18,1969-01-18,Sat,62
NH,1969,1,18,1969-01-18,Sat,38
NJ,1969,1,18,1969-01-18,Sat,262
NM,1969,1,18,1969-01-18,Sat,54
NV,1969,1,18,1969-01-18,Sat,18
NY,1969,1,18,1969-01-18,Sat,834
OH,1969,1,18,1969-01-18,Sat,470
OK,1969,1,18,1969-01-18,Sat,90
OR,1969,1,18,1969-01-18,Sat,86
PA,1969,1,18,1969-01-18,Sat,518
RI,1969,1,18,1969-01-18,Sat,36
SC,1969,1,18,1969-01-18,Sat,124
SD,1969,1,18,1969-01-18,Sat,18
TN,1969,1,18,1969-01-18,Sat,192
TX,1969,1,18,1969-01-18,Sat,586
UT,1969,1,18,1969-01-18,Sat,56
VA,1969,1,18,1969-01-18,Sat,226
VT,1969,1,18,1969-01-18,Sat,24
WA,1969,1,18,1969-01-18,Sat,134
WI,1969,1,18,1969-01-18,Sat,178
WV,1969,1,18,1969-01-18,Sat,84
WY,1969,1,18,1969-01-18,Sat,10
AK,1969,1,19,1969-01-19,Sun,24
AL,1969,1,19,1969-01-19,Sun,202
AR,1969,1,19,1969-01-19,Sun,96
AZ,1969,1,19,1969-01-19,Sun,70
CA,1969,1,19,1969-01-19,Sun,854
CO,1969,1,19,1969-01-19,Sun,100
CT,1969,1,19,1969-01-19,Sun,114
DC,1969,1,19,1969-01-19,Sun,56
DE,1969,1,19,1969-01-19,Sun,20
FL,1969,1,19,1969-01-19,Sun,272
GA,1969,1,19,1969-01-19,Sun,236
HI,1969,1,19,1969-01-19,Sun,44
IA,1969,1,19,1969-01-19,Sun,102
ID,1969,1,19,1969-01-19,Sun,32
IL,1969,1,19,1969-01-19,Sun,444
IN,1969,1,19,1969-01-19,Sun,218
KS,1969,1,19,1969-01-19,Sun,76
KY,1969,1,19,1969-01-19,Sun,168
LA,1969,1,19,1969-01-19,Sun,182
MA,1969,1,19,1969-01-19,Sun,232
MD,1969,1,19,1969-01-19,Sun,142
ME,1969,1,19,1969-01-19,Sun,38
MI,1969,1,19,1969-01-19,Sun,438
MN,1969,1,19,1969-01-19,Sun,154
MO,1969,1,19,1969-01-19,Sun,164
MS,1969,1,19,1969-01-19,Sun,110
MT,1969,1,19,1969-01-19,Sun,34
NC,1969,1,19,1969-01-19,Sun,244
ND,1969,1,19,1969-01-19,Sun,30
NE,1969,1,19,1969-01-19,Sun,52
NH,1969,1,19,1969-01-19,Sun,38
NJ,1969,1,19,1969-01-19,Sun,280
NM,1969,1,19,1969-01-19,Sun,56
NV,1969,1,19,1969-01-19,Sun,22
NY,1969,1,19,1969-01-19,Sun,720
OH,1969,1,19,1969-01-19,Sun,444
OK,1969,1,19,1969-01-19,Sun,78
OR,1969,1,19,1969-01-19,Sun,60
PA,1969,1,19,1969-01-19,Sun,470
RI,1969,1,19,1969-01-19,Sun,44
SC,1969,1,19,1969-01-19,Sun,134
SD,1969,1,19,1969-01-19,Sun,36
TN,1969,1,19,1969-01-19,Sun,164
TX,1969,1,19,1969-01-19,Sun,512
UT,1969,1,19,1969-01-19,Sun,64
VA,1969,1,19,1969-01-19,Sun,166
VT,1969,1,19,1969-01-19,Sun,18
WA,1969,1,19,1969-01-19,Sun,110
WI,1969,1,19,1969-01-19,Sun,176
WV,1969,1,19,1969-01-19,Sun,76
WY,1969,1,19,1969-01-19,Sun,6
AK,1969,1,20,1969-01-20,Mon,18
AL,1969,1,20,1969-01-20,Mon,172
AR,1969,1,20,1969-01-20,Mon,80
AZ,1969,1,20,1969-01-20,Mon,76
CA,1969,1,20,1969-01-20,Mon,980
CO,1969,1,20,1969-01-20,Mon,102
CT,1969,1,20,1969-01-20,Mon,124
DC,1969,1,20,1969-01-20,Mon,94
DE,1969,1,20,1969-01-20,Mon,50
FL,1969,1,20,1969-01-20,Mon,306
GA,1969,1,20,1969-01-20,Mon,254
HI,1969,1,20,1969-01-20,Mon,34
IA,1969,1,20,1969-01-20,Mon,130
ID,1969,1,20,1969-01-20,Mon,44
IL,1969,1,20,1969-01-20,Mon,532
IN,1969,1,20,1969-01-20,Mon,276
KS,1969,1,20,1969-01-20,Mon,80
KY,1969,1,20,1969-01-20,Mon,162
LA,1969,1,20,1969-01-20,Mon,226
MA,1969,1,20,1969-01-20,Mon,254
MD,1969,1,20,1969-01-20,Mon,130
ME,1969,1,20,1969-01-20,Mon,58
MI,1969,1,20,1969-01-20,Mon,442
MN,1969,1,20,1969-01-20,Mon,182
MO,1969,1,20,1969-01-20,Mon,236
MS,1969,1,20,1969-01-20,Mon,130
MT,1969,1,20,1969-01-20,Mon,20
NC,1969,1,20,1969-01-20,Mon,256
ND,1969,1,20,1969-01-20,Mon,38
NE,1969,1,20,1969-01-20,Mon,44
NH,1969,1,20,1969-01-20,Mon,40
NJ,1969,1,20,1969-01-20,Mon,298
NM,1969,1,20,1969-01-20,Mon,46
NV,1969,1,20,1969-01-20,Mon,26
NY,1969,1,20,1969-01-20,Mon,818
OH,1969,1,20,1969-01-20,Mon,474
OK,1969,1,20,1969-01-20,Mon,144
OR,1969,1,20,1969-01-20,Mon,84
PA,1969,1,20,1969-01-20,Mon,486
RI,1969,1,20,1969-01-20,Mon,50
SC,1969,1,20,1969-01-20,Mon,172
SD,1969,1,20,1969-01-20,Mon,34
TN,1969,1,20,1969-01-20,Mon,216
TX,1969,1,20,1969-01-20,Mon,622
UT,1969,1,20,1969-01-20,Mon,76
VA,1969,1,20,1969-01-20,Mon,228
VT,1969,1,20,1969-01-20,Mon,16
WA,1969,1,20,1969-01-20,Mon,166
WI,1969,1,20,1969-01-20,Mon,180
WV,1969,1,20,1969-01-20,Mon,84
WY,1969,1,20,1969-01-20,Mon,18
AK,1969,1,21,1969-01-21,Tues,12
AL,1969,1,21,1969-01-21,Tues,224
AR,1969,1,21,1969-01-21,Tues,108
AZ,1969,1,21,1969-01-21,Tues,98
CA,1969,1,21,1969-01-21,Tues,1062
CO,1969,1,21,1969-01-21,Tues,112
CT,1969,1,21,1969-01-21,Tues,144
DC,1969,1,21,1969-01-21,Tues,84
DE,1969,1,21,1969-01-21,Tues,30
FL,1969,1,21,1969-01-21,Tues,314
GA,1969,1,21,1969-01-21,Tues,248
HI,1969,1,21,1969-01-21,Tues,44
IA,1969,1,21,1969-01-21,Tues,124
ID,1969,1,21,1969-01-21,Tues,32
IL,1969,1,21,1969-01-21,Tues,552
IN,1969,1,21,1969-01-21,Tues,268
KS,1969,1,21,1969-01-21,Tues,120
KY,1969,1,21,1969-01-21,Tues,168
LA,1969,1,21,1969-01-21,Tues,212
MA,1969,1,21,1969-01-21,Tues,246
MD,1969,1,21,1969-01-21,Tues,168
ME,1969,1,21,1969-01-21,Tues,64
MI,1969,1,21,1969-01-21,Tues,478
MN,1969,1,21,1969-01-21,Tues,182
MO,1969,1,21,1969-01-21,Tues,244
MS,1969,1,21,1969-01-21,Tues,134
MT,1969,1,21,1969-01-21,Tues,46
NC,1969,1,21,1969-01-21,Tues,292
ND,1969,1,21,1969-01-21,Tues,32
NE,1969,1,21,1969-01-21,Tues,58
NH,1969,1,21,1969-01-21,Tues,40
NJ,1969,1,21,1969-01-21,Tues,346
NM,1969,1,21,1969-01-21,Tues,72
NV,1969,1,21,1969-01-21,Tues,30
NY,1969,1,21,1969-01-21,Tues,850
OH,1969,1,21,1969-01-21,Tues,558
OK,1969,1,21,1969-01-21,Tues,134
OR,1969,1,21,1969-01-21,Tues,112
PA,1969,1,21,1969-01-21,Tues,508
RI,1969,1,21,1969-01-21,Tues,42
SC,1969,1,21,1969-01-21,Tues,124
SD,1969,1,21,1969-01-21,Tues,34
TN,1969,1,21,1969-01-21,Tues,224
TX,1969,1,21,1969-01-21,Tues,684
UT,1969,1,21,1969-01-21,Tues,64
VA,1969,1,21,1969-01-21,Tues,218
VT,1969,1,21,1969-01-21,Tues,24
WA,1969,1,21,1969-01-21,Tues,166
WI,1969,1,21,1969-01-21,Tues,240
WV,1969,1,21,1969-01-21,Tues,86
WY,1969,1,21,1969-01-21,Tues,18
AK,1969,1,22,1969-01-22,Wed,30
AL,1969,1,22,1969-01-22,Wed,152
AR,1969,1,22,1969-01-22,Wed,98
AZ,1969,1,22,1969-01-22,Wed,78
CA,1969,1,22,1969-01-22,Wed,928
CO,1969,1,22,1969-01-22,Wed,120
CT,1969,1,22,1969-01-22,Wed,160
DC,1969,1,22,1969-01-22,Wed,54
DE,1969,1,22,1969-01-22,Wed,36
FL,1969,1,22,1969-01-22,Wed,266
GA,1969,1,22,1969-01-22,Wed,240
HI,1969,1,22,1969-01-22,Wed,28
IA,1969,1,22,1969-01-22,Wed,120
ID,1969,1,22,1969-01-22,Wed,28
IL,1969,1,22,1969-01-22,Wed,540
IN,1969,1,22,1969-01-22,Wed,244
KS,1969,1,22,1969-01-22,Wed,100
KY,1969,1,22,1969-01-22,Wed,148
LA,1969,1,22,1969-01-22,Wed,238
MA,1969,1,22,1969-01-22,Wed,258
MD,1969,1,22,1969-01-22,Wed,178
ME,1969,1,22,1969-01-22,Wed,34
MI,1969,1,22,1969-01-22,Wed,430
MN,1969,1,22,1969-01-22,Wed,182
MO,1969,1,22,1969-01-22,Wed,212
MS,1969,1,22,1969-01-22,Wed,120
MT,1969,1,22,1969-01-22,Wed,30
NC,1969,1,22,1969-01-22,Wed,290
ND,1969,1,22,1969-01-22,Wed,40
NE,1969,1,22,1969-01-22,Wed,60
NH,1969,1,22,1969-01-22,Wed,44
NJ,1969,1,22,1969-01-22,Wed,372
NM,1969,1,22,1969-01-22,Wed,42
NV,1969,1,22,1969-01-22,Wed,20
NY,1969,1,22,1969-01-22,Wed,856
OH,1969,1,22,1969-01-22,Wed,544
OK,1969,1,22,1969-01-22,Wed,122
OR,1969,1,22,1969-01-22,Wed,96
PA,1969,1,22,1969-01-22,Wed,472
RI,1969,1,22,1969-01-22,Wed,38
SC,1969,1,22,1969-01-22,Wed,154
SD,1969,1,22,1969-01-22,Wed,40
TN,1969,1,22,1969-01-22,Wed,192
TX,1969,1,22,1969-01-22,Wed,678
UT,1969,1,22,1969-01-22,Wed,66
VA,1969,1,22,1969-01-22,Wed,210
VT,1969,1,22,1969-01-22,Wed,22
WA,1969,1,22,1969-01-22,Wed,170
WI,1969,1,22,1969-01-22,Wed,196
WV,1969,1,22,1969-01-22,Wed,88
WY,1969,1,22,1969-01-22,Wed,20
AK,1969,1,23,1969-01-23,Thurs,16
AL,1969,1,23,1969-01-23,Thurs,176
AR,1969,1,23,1969-01-23,Thurs,106
AZ,1969,1,23,1969-01-23,Thurs,88
CA,1969,1,23,1969-01-23,Thurs,958
CO,1969,1,23,1969-01-23,Thurs,114
CT,1969,1,23,1969-01-23,Thurs,122
DC,1969,1,23,1969-01-23,Thurs,84
DE,1969,1,23,1969-01-23,Thurs,16
FL,1969,1,23,1969-01-23,Thurs,288
GA,1969,1,23,1969-01-23,Thurs,260
HI,1969,1,23,1969-01-23,Thurs,38
IA,1969,1,23,1969-01-23,Thurs,136
ID,1969,1,23,1969-01-23,Thurs,38
IL,1969,1,23,1969-01-23,Thurs,466
IN,1969,1,23,1969-01-23,Thurs,254
KS,1969,1,23,1969-01-23,Thurs,118
KY,1969,1,23,1969-01-23,Thurs,144
LA,1969,1,23,1969-01-23,Thurs,190
MA,1969,1,23,1969-01-23,Thurs,270
MD,1969,1,23,1969-01-23,Thurs,178
ME,1969,1,23,1969-01-23,Thurs,56
MI,1969,1,23,1969-01-23,Thurs,406
MN,1969,1,23,1969-01-23,Thurs,170
MO,1969,1,23,1969-01-23,Thurs,218
MS,1969,1,23,1969-01-23,Thurs,124
MT,1969,1,23,1969-01-23,Thurs,30
NC,1969,1,23,1969-01-23,Thurs,242
ND,1969,1,23,1969-01-23,Thurs,36
NE,1969,1,23,1969-01-23,Thurs,70
NH,1969,1,23,1969-01-23,Thurs,14
NJ,1969,1,23,1969-01-23,Thurs,284
NM,1969,1,23,1969-01-23,Thurs,50
NV,1969,1,23,1969-01-23,Thurs,28
NY,1969,1,23,1969-01-23,Thurs,826
OH,1969,1,23,1969-01-23,Thurs,512
OK,1969,1,23,1969-01-23,Thurs,100
OR,1969,1,23,1969-01-23,Thurs,92
PA,1969,1,23,1969-01-23,Thurs,456
RI,1969,1,23,1969-01-23,Thurs,42
SC,1969,1,23,1969-01-23,Thurs,104
SD,1969,1,23,1969-01-23,Thurs,34
TN,1969,1,23,1969-01-23,Thurs,162
TX,1969,1,23,1969-01-23,Thurs,642
UT,1969,1,23,1969-01-23,Thurs,56
VA,1969,1,23,1969-01-23,Thurs,192
VT,1969,1,23,1969-01-23,Thurs,26
WA,1969,1,23,1969-01-23,Thurs,162
WI,1969,1,23,1969-01-23,Thurs,172
WV,1969,1,23,1969-01-23,Thurs,66
WY,1969,1,23,1969-01-23,Thurs,22
AK,1969,1,24,1969-01-24,Fri,10
AL,1969,1,24,1969-01-24,Fri,178
AR,1969,1,24,1969-01-24,Fri,90
AZ,1969,1,24,1969-01-24,Fri,90
CA,1969,1,24,1969-01-24,Fri,944
CO,1969,1,24,1969-01-24,Fri,98
CT,1969,1,24,1969-01-24,Fri,132
DC,1969,1,24,1969-01-24,Fri,66
DE,1969,1,24,1969-01-24,Fri,24
FL,1969,1,24,1969-01-24,Fri,294
GA,1969,1,24,1969-01-24,Fri,266
HI,1969,1,24,1969-01-24,Fri,56
IA,1969,1,24,1969-01-24,Fri,140
ID,1969,1,24,1969-01-24,Fri,40
IL,1969,1,24,1969-01-24,Fri,458
IN,1969,1,24,1969-01-24,Fri,246
KS,1969,1,24,1969-01-24,Fri,102
KY,1969,1,24,1969-01-24,Fri,144
LA,1969,1,24,1969-01-24,Fri,218
MA,1969,1,24,1969-01-24,Fri,254
MD,1969,1,24,1969-01-24,Fri,126
ME,1969,1,24,1969-01-24,Fri,48
MI,1969,1,24,1969-01-24,Fri,418
MN,1969,1,24,1969-01-24,Fri,146
MO,1969,1,24,1969-01-24,Fri,258
MS,1969,1,24,1969-01-24,Fri,118
MT,1969,1,24,1969-01-24,Fri,32
NC,1969,1,24,1969-01-24,Fri,264
ND,1969,1,24,1969-01-24,Fri,36
NE,1969,1,24,1969-01-24,Fri,80
